date,event_id,event_type,city,language,venue_capacity,base_ticket_price,discount_pct,final_ticket_price,tickets_sold,occupancy_rate,revenue
2024-08-19,E009,Concert,Bangalore,Tamil,272,500,25,375.0,81,0.3,30375.0
2024-08-19,E010,Sports,Mumbai,English,904,350,20,280.0,114,0.13,31920.0
2024-08-19,E011,Movie,Chennai,Telugu,804,400,25,300.0,64,0.08,19200.0
2024-08-19,E015,Concert,Bangalore,Tamil,419,250,5,237.5,67,0.16,15912.5
2024-08-19,E021,Stand-up,Mumbai,Telugu,549,500,25,375.0,93,0.17,34875.0
2024-08-19,E021,Stand-up,Mumbai,Telugu,549,250,5,237.5,50,0.09,11875.0
2024-08-20,E002,Theatre,Pune,Hindi,545,350,20,280.0,110,0.2,30800.0
2024-08-20,E004,Theatre,Mumbai,Telugu,712,150,5,142.5,47,0.07,6697.5
2024-08-20,E013,Movie,Chennai,Telugu,959,350,20,280.0,68,0.07,19040.0
2024-08-20,E014,Movie,Chennai,Telugu,1131,400,25,300.0,43,0.04,12900.0
2024-08-20,E018,Concert,Chennai,English,1189,200,15,170.0,44,0.04,7480.0
2024-08-20,E022,Sports,Pune,English,1044,300,10,270.0,79,0.08,21330.0
2024-08-20,E023,Sports,Hyderabad,Telugu,509,250,20,200.0,111,0.22,22200.0
2024-08-21,E003,Stand-up,Delhi,Hindi,367,250,20,200.0,74,0.2,14800.0
2024-08-21,E004,Theatre,Mumbai,Telugu,712,400,25,300.0,28,0.04,8400.0
2024-08-21,E012,Theatre,Delhi,English,1003,250,15,212.5,38,0.04,8075.0
2024-08-21,E016,Concert,Bangalore,Tamil,716,500,0,500.0,48,0.07,24000.0
2024-08-22,E009,Concert,Bangalore,Tamil,272,300,15,255.0,136,0.5,34680.0
2024-08-22,E011,Movie,Chennai,Telugu,804,500,10,450.0,28,0.03,12600.0
2024-08-22,E021,Stand-up,Mumbai,Telugu,549,300,0,300.0,94,0.17,28200.0
2024-08-23,E009,Concert,Bangalore,Tamil,272,350,5,332.5,171,0.63,56857.5
2024-08-23,E014,Movie,Chennai,Telugu,1131,250,10,225.0,161,0.14,36225.0
2024-08-23,E023,Sports,Hyderabad,Telugu,509,250,20,200.0,209,0.41,41800.0
2024-08-23,E024,Theatre,Bangalore,Tamil,1016,150,20,120.0,130,0.13,15600.0
2024-08-24,E008,Movie,Pune,Telugu,694,200,25,150.0,61,0.09,9150.0
2024-08-24,E014,Movie,Chennai,Telugu,1131,250,25,187.5,137,0.12,25687.5
2024-08-24,E018,Concert,Chennai,English,1189,500,0,500.0,43,0.04,21500.0
2024-08-25,E003,Stand-up,Delhi,Hindi,367,400,10,360.0,95,0.26,34200.0
2024-08-25,E005,Sports,Delhi,Tamil,644,200,5,190.0,158,0.25,30020.0
2024-08-25,E006,Theatre,Chennai,Hindi,352,500,0,500.0,142,0.4,71000.0
2024-08-25,E009,Concert,Bangalore,Tamil,272,300,0,300.0,80,0.29,24000.0
2024-08-25,E014,Movie,Chennai,Telugu,1131,400,10,360.0,57,0.05,20520.0
2024-08-26,E001,Theatre,Pune,Tamil,411,200,25,150.0,104,0.25,15600.0
2024-08-26,E001,Theatre,Pune,Tamil,411,250,5,237.5,118,0.29,28025.0
2024-08-26,E006,Theatre,Chennai,Hindi,352,350,25,262.5,43,0.12,11287.5
2024-08-26,E009,Concert,Bangalore,Tamil,272,250,25,187.5,96,0.35,18000.0
2024-08-26,E010,Sports,Mumbai,English,904,400,10,360.0,107,0.12,38520.0
2024-08-26,E013,Movie,Chennai,Telugu,959,350,20,280.0,72,0.08,20160.0
2024-08-26,E015,Concert,Bangalore,Tamil,419,400,0,400.0,68,0.16,27200.0
2024-08-26,E017,Sports,Pune,Tamil,486,150,0,150.0,113,0.23,16950.0
2024-08-26,E017,Sports,Pune,Tamil,486,200,15,170.0,110,0.23,18700.0
2024-08-26,E020,Stand-up,Chennai,Tamil,403,300,25,225.0,22,0.05,4950.0
2024-08-27,E001,Theatre,Pune,Tamil,411,500,10,450.0,99,0.24,44550.0
2024-08-27,E001,Theatre,Pune,Tamil,411,150,5,142.5,66,0.16,9405.0
2024-08-27,E001,Theatre,Pune,Tamil,411,400,5,380.0,111,0.27,42180.0
2024-08-27,E005,Sports,Delhi,Tamil,644,150,0,150.0,75,0.12,11250.0
2024-08-27,E007,Movie,Bangalore,Hindi,490,150,10,135.0,73,0.15,9855.0
2024-08-27,E009,Concert,Bangalore,Tamil,272,500,0,500.0,118,0.43,59000.0
2024-08-27,E017,Sports,Pune,Tamil,486,400,5,380.0,111,0.23,42180.0
2024-08-28,E005,Sports,Delhi,Tamil,644,400,0,400.0,83,0.13,33200.0
2024-08-28,E006,Theatre,Chennai,Hindi,352,300,20,240.0,49,0.14,11760.0
2024-08-28,E008,Movie,Pune,Telugu,694,250,20,200.0,115,0.17,23000.0
2024-08-28,E016,Concert,Bangalore,Tamil,716,500,0,500.0,102,0.14,51000.0
2024-08-29,E004,Theatre,Mumbai,Telugu,712,200,20,160.0,97,0.14,15520.0
2024-08-29,E012,Theatre,Delhi,English,1003,400,25,300.0,77,0.08,23100.0
2024-08-29,E013,Movie,Chennai,Telugu,959,350,15,297.5,50,0.05,14875.0
2024-08-29,E015,Concert,Bangalore,Tamil,419,350,0,350.0,136,0.32,47600.0
2024-08-29,E018,Concert,Chennai,English,1189,200,25,150.0,66,0.06,9900.0
2024-08-30,E001,Theatre,Pune,Tamil,411,250,10,225.0,60,0.15,13500.0
2024-08-30,E005,Sports,Delhi,Tamil,644,400,15,340.0,147,0.23,49980.0
2024-08-30,E015,Concert,Bangalore,Tamil,419,300,0,300.0,103,0.25,30900.0
2024-08-30,E016,Concert,Bangalore,Tamil,716,300,10,270.0,54,0.08,14580.0
2024-08-30,E025,Theatre,Bangalore,Hindi,674,250,0,250.0,85,0.13,21250.0
2024-08-31,E017,Sports,Pune,Tamil,486,400,25,300.0,194,0.4,58200.0
2024-08-31,E018,Concert,Chennai,English,1189,250,25,187.5,182,0.15,34125.0
2024-08-31,E019,Concert,Delhi,Tamil,1146,400,10,360.0,81,0.07,29160.0
2024-08-31,E020,Stand-up,Chennai,Tamil,403,250,25,187.5,93,0.23,17437.5
2024-08-31,E024,Theatre,Bangalore,Tamil,1016,150,15,127.5,117,0.12,14917.5
2024-09-01,E003,Stand-up,Delhi,Hindi,367,350,25,262.5,127,0.35,33337.5
2024-09-01,E004,Theatre,Mumbai,Telugu,712,150,25,112.5,82,0.12,9225.0
2024-09-01,E013,Movie,Chennai,Telugu,959,400,25,300.0,95,0.1,28500.0
2024-09-01,E014,Movie,Chennai,Telugu,1131,200,25,150.0,114,0.1,17100.0
2024-09-01,E021,Stand-up,Mumbai,Telugu,549,250,10,225.0,145,0.26,32625.0
2024-09-01,E021,Stand-up,Mumbai,Telugu,549,300,15,255.0,102,0.19,26010.0
2024-09-01,E024,Theatre,Bangalore,Tamil,1016,400,0,400.0,46,0.05,18400.0
2024-09-01,E025,Theatre,Bangalore,Hindi,674,250,0,250.0,49,0.07,12250.0
2024-09-01,E025,Theatre,Bangalore,Hindi,674,400,0,400.0,33,0.05,13200.0
2024-09-01,E025,Theatre,Bangalore,Hindi,674,500,25,375.0,57,0.08,21375.0
2024-09-02,E005,Sports,Delhi,Tamil,644,150,25,112.5,74,0.11,8325.0
2024-09-02,E012,Theatre,Delhi,English,1003,250,25,187.5,99,0.1,18562.5
2024-09-02,E014,Movie,Chennai,Telugu,1131,400,10,360.0,83,0.07,29880.0
2024-09-02,E014,Movie,Chennai,Telugu,1131,250,10,225.0,94,0.08,21150.0
2024-09-02,E018,Concert,Chennai,English,1189,200,20,160.0,37,0.03,5920.0
2024-09-02,E019,Concert,Delhi,Tamil,1146,300,20,240.0,118,0.1,28320.0
2024-09-03,E005,Sports,Delhi,Tamil,644,400,10,360.0,130,0.2,46800.0
2024-09-03,E022,Sports,Pune,English,1044,300,5,285.0,74,0.07,21090.0
2024-09-04,E008,Movie,Pune,Telugu,694,350,10,315.0,26,0.04,8190.0
2024-09-04,E012,Theatre,Delhi,English,1003,150,25,112.5,63,0.06,7087.5
2024-09-04,E012,Theatre,Delhi,English,1003,250,0,250.0,109,0.11,27250.0
2024-09-04,E015,Concert,Bangalore,Tamil,419,250,5,237.5,76,0.18,18050.0
2024-09-04,E018,Concert,Chennai,English,1189,400,0,400.0,75,0.06,30000.0
2024-09-05,E005,Sports,Delhi,Tamil,644,300,0,300.0,104,0.16,31200.0
2024-09-05,E007,Movie,Bangalore,Hindi,490,300,15,255.0,58,0.12,14790.0
2024-09-05,E014,Movie,Chennai,Telugu,1131,500,0,500.0,40,0.04,20000.0
2024-09-05,E020,Stand-up,Chennai,Tamil,403,250,10,225.0,40,0.1,9000.0
2024-09-06,E001,Theatre,Pune,Tamil,411,150,10,135.0,112,0.27,15120.0
2024-09-06,E005,Sports,Delhi,Tamil,644,250,20,200.0,96,0.15,19200.0
2024-09-06,E007,Movie,Bangalore,Hindi,490,200,5,190.0,64,0.13,12160.0
2024-09-06,E023,Sports,Hyderabad,Telugu,509,300,5,285.0,52,0.1,14820.0
2024-09-07,E006,Theatre,Chennai,Hindi,352,350,25,262.5,93,0.26,24412.5
2024-09-07,E008,Movie,Pune,Telugu,694,400,10,360.0,131,0.19,47160.0
2024-09-07,E017,Sports,Pune,Tamil,486,250,0,250.0,165,0.34,41250.0
2024-09-07,E019,Concert,Delhi,Tamil,1146,150,15,127.5,103,0.09,13132.5
2024-09-07,E020,Stand-up,Chennai,Tamil,403,300,25,225.0,71,0.18,15975.0
2024-09-07,E025,Theatre,Bangalore,Hindi,674,250,20,200.0,86,0.13,17200.0
2024-09-08,E013,Movie,Chennai,Telugu,959,200,5,190.0,92,0.1,17480.0
2024-09-08,E014,Movie,Chennai,Telugu,1131,250,10,225.0,35,0.03,7875.0
2024-09-08,E019,Concert,Delhi,Tamil,1146,150,20,120.0,36,0.03,4320.0
2024-09-08,E020,Stand-up,Chennai,Tamil,403,350,15,297.5,114,0.28,33915.0
2024-09-08,E022,Sports,Pune,English,1044,400,10,360.0,134,0.13,48240.0
2024-09-09,E006,Theatre,Chennai,Hindi,352,500,0,500.0,77,0.22,38500.0
2024-09-09,E007,Movie,Bangalore,Hindi,490,250,25,187.5,79,0.16,14812.5
2024-09-09,E009,Concert,Bangalore,Tamil,272,400,20,320.0,101,0.37,32320.0
2024-09-10,E005,Sports,Delhi,Tamil,644,200,25,150.0,100,0.16,15000.0
2024-09-10,E007,Movie,Bangalore,Hindi,490,150,25,112.5,59,0.12,6637.5
2024-09-10,E012,Theatre,Delhi,English,1003,150,15,127.5,62,0.06,7905.0
2024-09-10,E019,Concert,Delhi,Tamil,1146,200,5,190.0,84,0.07,15960.0
2024-09-10,E020,Stand-up,Chennai,Tamil,403,500,15,425.0,30,0.07,12750.0
2024-09-10,E023,Sports,Hyderabad,Telugu,509,300,20,240.0,102,0.2,24480.0
2024-09-10,E023,Sports,Hyderabad,Telugu,509,400,20,320.0,148,0.29,47360.0
2024-09-11,E002,Theatre,Pune,Hindi,545,500,15,425.0,70,0.13,29750.0
2024-09-11,E004,Theatre,Mumbai,Telugu,712,150,25,112.5,62,0.09,6975.0
2024-09-11,E009,Concert,Bangalore,Tamil,272,250,25,187.5,44,0.16,8250.0
2024-09-11,E019,Concert,Delhi,Tamil,1146,300,0,300.0,66,0.06,19800.0
2024-09-11,E019,Concert,Delhi,Tamil,1146,350,10,315.0,154,0.13,48510.0
2024-09-11,E022,Sports,Pune,English,1044,400,5,380.0,131,0.13,49780.0
2024-09-12,E005,Sports,Delhi,Tamil,644,250,5,237.5,136,0.21,32300.0
2024-09-12,E010,Sports,Mumbai,English,904,300,10,270.0,94,0.1,25380.0
2024-09-12,E023,Sports,Hyderabad,Telugu,509,500,15,425.0,89,0.17,37825.0
2024-09-13,E002,Theatre,Pune,Hindi,545,350,5,332.5,98,0.18,32585.0
2024-09-13,E002,Theatre,Pune,Hindi,545,200,25,150.0,124,0.23,18600.0
2024-09-13,E004,Theatre,Mumbai,Telugu,712,350,20,280.0,65,0.09,18200.0
2024-09-13,E010,Sports,Mumbai,English,904,500,10,450.0,96,0.11,43200.0
2024-09-13,E019,Concert,Delhi,Tamil,1146,500,15,425.0,114,0.1,48450.0
2024-09-13,E023,Sports,Hyderabad,Telugu,509,150,25,112.5,191,0.38,21487.5
2024-09-14,E008,Movie,Pune,Telugu,694,150,25,112.5,47,0.07,5287.5
2024-09-14,E010,Sports,Mumbai,English,904,150,5,142.5,172,0.19,24510.0
2024-09-14,E012,Theatre,Delhi,English,1003,300,5,285.0,65,0.06,18525.0
2024-09-14,E017,Sports,Pune,Tamil,486,250,20,200.0,189,0.39,37800.0
2024-09-15,E008,Movie,Pune,Telugu,694,500,0,500.0,152,0.22,76000.0
2024-09-15,E010,Sports,Mumbai,English,904,300,20,240.0,185,0.2,44400.0
2024-09-15,E013,Movie,Chennai,Telugu,959,400,0,400.0,30,0.03,12000.0
2024-09-15,E016,Concert,Bangalore,Tamil,716,500,20,400.0,63,0.09,25200.0
2024-09-15,E019,Concert,Delhi,Tamil,1146,250,10,225.0,174,0.15,39150.0
2024-09-15,E020,Stand-up,Chennai,Tamil,403,350,25,262.5,109,0.27,28612.5
2024-09-15,E020,Stand-up,Chennai,Tamil,403,150,5,142.5,145,0.36,20662.5
2024-09-16,E006,Theatre,Chennai,Hindi,352,150,5,142.5,40,0.11,5700.0
2024-09-16,E010,Sports,Mumbai,English,904,300,15,255.0,136,0.15,34680.0
2024-09-16,E011,Movie,Chennai,Telugu,804,400,20,320.0,51,0.06,16320.0
2024-09-16,E016,Concert,Bangalore,Tamil,716,400,15,340.0,102,0.14,34680.0
2024-09-16,E020,Stand-up,Chennai,Tamil,403,150,20,120.0,43,0.11,5160.0
2024-09-17,E004,Theatre,Mumbai,Telugu,712,350,5,332.5,74,0.1,24605.0
2024-09-17,E023,Sports,Hyderabad,Telugu,509,150,10,135.0,107,0.21,14445.0
2024-09-17,E024,Theatre,Bangalore,Tamil,1016,250,20,200.0,35,0.03,7000.0
2024-09-18,E004,Theatre,Mumbai,Telugu,712,400,10,360.0,40,0.06,14400.0
2024-09-18,E008,Movie,Pune,Telugu,694,250,20,200.0,53,0.08,10600.0
2024-09-18,E011,Movie,Chennai,Telugu,804,400,20,320.0,23,0.03,7360.0
2024-09-18,E015,Concert,Bangalore,Tamil,419,300,5,285.0,111,0.26,31635.0
2024-09-18,E020,Stand-up,Chennai,Tamil,403,400,25,300.0,115,0.29,34500.0
2024-09-18,E023,Sports,Hyderabad,Telugu,509,200,15,170.0,133,0.26,22610.0
2024-09-18,E023,Sports,Hyderabad,Telugu,509,300,25,225.0,110,0.22,24750.0
2024-09-18,E025,Theatre,Bangalore,Hindi,674,200,0,200.0,46,0.07,9200.0
2024-09-18,E025,Theatre,Bangalore,Hindi,674,150,5,142.5,106,0.16,15105.0
2024-09-19,E002,Theatre,Pune,Hindi,545,250,10,225.0,23,0.04,5175.0
2024-09-19,E012,Theatre,Delhi,English,1003,200,5,190.0,99,0.1,18810.0
2024-09-19,E017,Sports,Pune,Tamil,486,350,20,280.0,124,0.26,34720.0
2024-09-19,E024,Theatre,Bangalore,Tamil,1016,350,20,280.0,72,0.07,20160.0
2024-09-20,E007,Movie,Bangalore,Hindi,490,250,10,225.0,43,0.09,9675.0
2024-09-20,E007,Movie,Bangalore,Hindi,490,500,15,425.0,114,0.23,48450.0
2024-09-20,E007,Movie,Bangalore,Hindi,490,300,5,285.0,92,0.19,26220.0
2024-09-20,E013,Movie,Chennai,Telugu,959,350,0,350.0,149,0.16,52150.0
2024-09-20,E016,Concert,Bangalore,Tamil,716,300,25,225.0,112,0.16,25200.0
2024-09-20,E025,Theatre,Bangalore,Hindi,674,500,10,450.0,127,0.19,57150.0
2024-09-21,E003,Stand-up,Delhi,Hindi,367,500,25,375.0,40,0.11,15000.0
2024-09-21,E007,Movie,Bangalore,Hindi,490,300,5,285.0,162,0.33,46170.0
2024-09-21,E011,Movie,Chennai,Telugu,804,250,10,225.0,130,0.16,29250.0
2024-09-21,E013,Movie,Chennai,Telugu,959,200,20,160.0,42,0.04,6720.0
2024-09-21,E015,Concert,Bangalore,Tamil,419,250,5,237.5,160,0.38,38000.0
2024-09-22,E008,Movie,Pune,Telugu,694,400,10,360.0,135,0.19,48600.0
2024-09-22,E014,Movie,Chennai,Telugu,1131,500,0,500.0,137,0.12,68500.0
2024-09-22,E020,Stand-up,Chennai,Tamil,403,400,5,380.0,154,0.38,58520.0
2024-09-23,E007,Movie,Bangalore,Hindi,490,300,15,255.0,76,0.16,19380.0
2024-09-23,E008,Movie,Pune,Telugu,694,300,25,225.0,86,0.12,19350.0
2024-09-23,E009,Concert,Bangalore,Tamil,272,150,15,127.5,118,0.43,15045.0
2024-09-23,E012,Theatre,Delhi,English,1003,500,20,400.0,82,0.08,32800.0
2024-09-23,E014,Movie,Chennai,Telugu,1131,200,0,200.0,44,0.04,8800.0
2024-09-23,E017,Sports,Pune,Tamil,486,400,25,300.0,36,0.07,10800.0
2024-09-23,E022,Sports,Pune,English,1044,300,15,255.0,48,0.05,12240.0
2024-09-24,E002,Theatre,Pune,Hindi,545,150,25,112.5,21,0.04,2362.5
2024-09-24,E010,Sports,Mumbai,English,904,300,0,300.0,153,0.17,45900.0
2024-09-24,E020,Stand-up,Chennai,Tamil,403,400,10,360.0,70,0.17,25200.0
2024-09-24,E020,Stand-up,Chennai,Tamil,403,500,5,475.0,40,0.1,19000.0
2024-09-24,E024,Theatre,Bangalore,Tamil,1016,350,15,297.5,36,0.04,10710.0
2024-09-25,E001,Theatre,Pune,Tamil,411,400,15,340.0,39,0.09,13260.0
2024-09-25,E006,Theatre,Chennai,Hindi,352,250,20,200.0,46,0.13,9200.0
2024-09-25,E017,Sports,Pune,Tamil,486,250,15,212.5,37,0.08,7862.5
2024-09-25,E020,Stand-up,Chennai,Tamil,403,150,0,150.0,45,0.11,6750.0
2024-09-25,E023,Sports,Hyderabad,Telugu,509,500,25,375.0,52,0.1,19500.0
2024-09-25,E024,Theatre,Bangalore,Tamil,1016,150,5,142.5,41,0.04,5842.5
2024-09-25,E024,Theatre,Bangalore,Tamil,1016,500,0,500.0,76,0.07,38000.0
2024-09-26,E002,Theatre,Pune,Hindi,545,350,5,332.5,57,0.1,18952.5
2024-09-26,E013,Movie,Chennai,Telugu,959,250,25,187.5,26,0.03,4875.0
2024-09-26,E015,Concert,Bangalore,Tamil,419,350,20,280.0,152,0.36,42560.0
2024-09-27,E011,Movie,Chennai,Telugu,804,250,25,187.5,85,0.11,15937.5
2024-09-27,E012,Theatre,Delhi,English,1003,200,5,190.0,159,0.16,30210.0
2024-09-27,E012,Theatre,Delhi,English,1003,500,15,425.0,47,0.05,19975.0
2024-09-27,E020,Stand-up,Chennai,Tamil,403,300,5,285.0,84,0.21,23940.0
2024-09-27,E021,Stand-up,Mumbai,Telugu,549,250,10,225.0,44,0.08,9900.0
2024-09-27,E023,Sports,Hyderabad,Telugu,509,300,0,300.0,156,0.31,46800.0
2024-09-27,E024,Theatre,Bangalore,Tamil,1016,350,10,315.0,162,0.16,51030.0
2024-09-28,E001,Theatre,Pune,Tamil,411,150,15,127.5,117,0.28,14917.5
2024-09-28,E003,Stand-up,Delhi,Hindi,367,150,15,127.5,140,0.38,17850.0
2024-09-28,E008,Movie,Pune,Telugu,694,500,25,375.0,36,0.05,13500.0
2024-09-28,E011,Movie,Chennai,Telugu,804,350,0,350.0,62,0.08,21700.0
2024-09-28,E016,Concert,Bangalore,Tamil,716,200,15,170.0,132,0.18,22440.0
2024-09-28,E018,Concert,Chennai,English,1189,300,10,270.0,69,0.06,18630.0
2024-09-28,E019,Concert,Delhi,Tamil,1146,400,25,300.0,129,0.11,38700.0
2024-09-28,E022,Sports,Pune,English,1044,500,5,475.0,120,0.11,57000.0
2024-09-29,E001,Theatre,Pune,Tamil,411,150,15,127.5,130,0.32,16575.0
2024-09-29,E002,Theatre,Pune,Hindi,545,400,10,360.0,43,0.08,15480.0
2024-09-29,E015,Concert,Bangalore,Tamil,419,200,15,170.0,198,0.47,33660.0
2024-09-29,E015,Concert,Bangalore,Tamil,419,200,20,160.0,121,0.29,19360.0
2024-09-30,E002,Theatre,Pune,Hindi,545,300,10,270.0,42,0.08,11340.0
2024-09-30,E003,Stand-up,Delhi,Hindi,367,400,0,400.0,54,0.15,21600.0
2024-09-30,E003,Stand-up,Delhi,Hindi,367,200,25,150.0,73,0.2,10950.0
2024-09-30,E005,Sports,Delhi,Tamil,644,200,0,200.0,141,0.22,28200.0
2024-09-30,E010,Sports,Mumbai,English,904,150,0,150.0,154,0.17,23100.0
2024-09-30,E012,Theatre,Delhi,English,1003,500,25,375.0,102,0.1,38250.0
2024-09-30,E015,Concert,Bangalore,Tamil,419,150,5,142.5,145,0.35,20662.5
2024-09-30,E019,Concert,Delhi,Tamil,1146,150,20,120.0,62,0.05,7440.0
2024-09-30,E021,Stand-up,Mumbai,Telugu,549,200,5,190.0,60,0.11,11400.0
2024-10-01,E002,Theatre,Pune,Hindi,545,300,5,285.0,66,0.12,18810.0
2024-10-01,E003,Stand-up,Delhi,Hindi,367,400,10,360.0,90,0.25,32400.0
2024-10-01,E007,Movie,Bangalore,Hindi,490,300,15,255.0,102,0.21,26010.0
2024-10-01,E007,Movie,Bangalore,Hindi,490,150,0,150.0,90,0.18,13500.0
2024-10-01,E008,Movie,Pune,Telugu,694,150,0,150.0,93,0.13,13950.0
2024-10-01,E018,Concert,Chennai,English,1189,500,10,450.0,137,0.12,61650.0
2024-10-01,E023,Sports,Hyderabad,Telugu,509,500,25,375.0,83,0.16,31125.0
2024-10-01,E023,Sports,Hyderabad,Telugu,509,150,25,112.5,83,0.16,9337.5
2024-10-01,E024,Theatre,Bangalore,Tamil,1016,250,0,250.0,40,0.04,10000.0
2024-10-02,E002,Theatre,Pune,Hindi,545,500,5,475.0,60,0.11,28500.0
2024-10-02,E003,Stand-up,Delhi,Hindi,367,300,10,270.0,72,0.2,19440.0
2024-10-02,E008,Movie,Pune,Telugu,694,250,5,237.5,52,0.07,12350.0
2024-10-02,E011,Movie,Chennai,Telugu,804,350,15,297.5,107,0.13,31832.5
2024-10-02,E020,Stand-up,Chennai,Tamil,403,500,10,450.0,42,0.1,18900.0
2024-10-02,E021,Stand-up,Mumbai,Telugu,549,200,20,160.0,114,0.21,18240.0
2024-10-02,E021,Stand-up,Mumbai,Telugu,549,500,0,500.0,60,0.11,30000.0
2024-10-02,E021,Stand-up,Mumbai,Telugu,549,350,10,315.0,73,0.13,22995.0
2024-10-02,E023,Sports,Hyderabad,Telugu,509,300,5,285.0,96,0.19,27360.0
2024-10-03,E001,Theatre,Pune,Tamil,411,400,10,360.0,115,0.28,41400.0
2024-10-03,E007,Movie,Bangalore,Hindi,490,500,15,425.0,66,0.13,28050.0
2024-10-03,E008,Movie,Pune,Telugu,694,150,10,135.0,102,0.15,13770.0
2024-10-03,E025,Theatre,Bangalore,Hindi,674,200,15,170.0,72,0.11,12240.0
2024-10-03,E025,Theatre,Bangalore,Hindi,674,200,10,180.0,64,0.09,11520.0
2024-10-04,E003,Stand-up,Delhi,Hindi,367,400,20,320.0,162,0.44,51840.0
2024-10-04,E006,Theatre,Chennai,Hindi,352,350,15,297.5,100,0.28,29750.0
2024-10-04,E009,Concert,Bangalore,Tamil,272,150,0,150.0,161,0.59,24150.0
2024-10-04,E010,Sports,Mumbai,English,904,200,0,200.0,41,0.05,8200.0
2024-10-04,E024,Theatre,Bangalore,Tamil,1016,400,15,340.0,56,0.06,19040.0
2024-10-05,E005,Sports,Delhi,Tamil,644,200,25,150.0,205,0.32,30750.0
2024-10-05,E011,Movie,Chennai,Telugu,804,300,5,285.0,113,0.14,32205.0
2024-10-05,E012,Theatre,Delhi,English,1003,250,15,212.5,33,0.03,7012.5
2024-10-05,E013,Movie,Chennai,Telugu,959,200,5,190.0,117,0.12,22230.0
2024-10-05,E014,Movie,Chennai,Telugu,1131,250,15,212.5,107,0.09,22737.5
2024-10-05,E015,Concert,Bangalore,Tamil,419,500,10,450.0,100,0.24,45000.0
2024-10-05,E024,Theatre,Bangalore,Tamil,1016,150,0,150.0,144,0.14,21600.0
2024-10-05,E025,Theatre,Bangalore,Hindi,674,400,5,380.0,79,0.12,30020.0
2024-10-06,E010,Sports,Mumbai,English,904,250,0,250.0,121,0.13,30250.0
2024-10-06,E016,Concert,Bangalore,Tamil,716,150,10,135.0,189,0.26,25515.0
2024-10-06,E021,Stand-up,Mumbai,Telugu,549,350,10,315.0,68,0.12,21420.0
2024-10-07,E001,Theatre,Pune,Tamil,411,350,5,332.5,118,0.29,39235.0
2024-10-07,E006,Theatre,Chennai,Hindi,352,250,0,250.0,49,0.14,12250.0
2024-10-07,E017,Sports,Pune,Tamil,486,500,20,400.0,66,0.14,26400.0
2024-10-08,E003,Stand-up,Delhi,Hindi,367,200,10,180.0,82,0.22,14760.0
2024-10-08,E009,Concert,Bangalore,Tamil,272,400,15,340.0,35,0.13,11900.0
2024-10-08,E024,Theatre,Bangalore,Tamil,1016,400,15,340.0,73,0.07,24820.0
2024-10-09,E005,Sports,Delhi,Tamil,644,250,20,200.0,91,0.14,18200.0
2024-10-09,E012,Theatre,Delhi,English,1003,250,5,237.5,51,0.05,12112.5
2024-10-09,E022,Sports,Pune,English,1044,150,15,127.5,102,0.1,13005.0
2024-10-10,E010,Sports,Mumbai,English,904,400,25,300.0,52,0.06,15600.0
2024-10-10,E014,Movie,Chennai,Telugu,1131,150,25,112.5,103,0.09,11587.5
2024-10-10,E023,Sports,Hyderabad,Telugu,509,350,0,350.0,74,0.15,25900.0
2024-10-11,E005,Sports,Delhi,Tamil,644,500,0,500.0,211,0.33,105500.0
2024-10-11,E005,Sports,Delhi,Tamil,644,250,15,212.5,171,0.27,36337.5
2024-10-11,E007,Movie,Bangalore,Hindi,490,250,0,250.0,43,0.09,10750.0
2024-10-11,E014,Movie,Chennai,Telugu,1131,150,25,112.5,91,0.08,10237.5
2024-10-11,E018,Concert,Chennai,English,1189,250,0,250.0,127,0.11,31750.0
2024-10-11,E024,Theatre,Bangalore,Tamil,1016,500,5,475.0,134,0.13,63650.0
2024-10-12,E007,Movie,Bangalore,Hindi,490,350,25,262.5,161,0.33,42262.5
2024-10-12,E008,Movie,Pune,Telugu,694,400,10,360.0,37,0.05,13320.0
2024-10-12,E018,Concert,Chennai,English,1189,350,20,280.0,187,0.16,52360.0
2024-10-12,E025,Theatre,Bangalore,Hindi,674,500,0,500.0,125,0.19,62500.0
2024-10-13,E002,Theatre,Pune,Hindi,545,350,5,332.5,37,0.07,12302.5
2024-10-13,E009,Concert,Bangalore,Tamil,272,250,0,250.0,182,0.67,45500.0
2024-10-13,E010,Sports,Mumbai,English,904,150,20,120.0,105,0.12,12600.0
2024-10-13,E014,Movie,Chennai,Telugu,1131,400,25,300.0,113,0.1,33900.0
2024-10-13,E017,Sports,Pune,Tamil,486,300,15,255.0,98,0.2,24990.0
2024-10-14,E001,Theatre,Pune,Tamil,411,350,10,315.0,42,0.1,13230.0
2024-10-14,E003,Stand-up,Delhi,Hindi,367,250,25,187.5,38,0.1,7125.0
2024-10-14,E009,Concert,Bangalore,Tamil,272,300,25,225.0,100,0.37,22500.0
2024-10-14,E012,Theatre,Delhi,English,1003,500,0,500.0,84,0.08,42000.0
2024-10-14,E018,Concert,Chennai,English,1189,300,5,285.0,91,0.08,25935.0
2024-10-14,E021,Stand-up,Mumbai,Telugu,549,400,25,300.0,108,0.2,32400.0
2024-10-14,E023,Sports,Hyderabad,Telugu,509,400,15,340.0,79,0.16,26860.0
2024-10-15,E002,Theatre,Pune,Hindi,545,150,25,112.5,74,0.14,8325.0
